INSPECTION_ID,PUBLIC_HOUSING_AGENCY_NAME,COST_OF_INSPECTION_IN_DOLLARS,INSPECTED_DEVELOPMENT_NAME,INSPECTED_DEVELOPMENT_ADDRESS,INSPECTED_DEVELOPMENT_CITY,INSPECTED_DEVELOPMENT_STATE,INSPECTION_DATE,INSPECTION_SCORE
506090,Housing Authority of the City of,32503,Homeownership,578 Broadway,Gary,IN,6/25/2013,65
505911,Housing Authority of the City of,21663,PROJECT UNNAMED,5160 Alcovy Rd NE,Covington,GA,6/26/2013,87
505821,Housing Authority of the City of,28610,OVERLOOK APARTMENT,2325 Overlook Rd,Augusta,GA,6/27/2013,96
505994,Housing Authority of the City of,26443,Arbor Glen I,2305 Farmer St,Charlotte,NC,6/28/2013,77
505850,Housing Authority of the City of,15040,JANE FRAZIER VILLA,635 E First St,Cumberland,MD,7/1/2013,84
506011,Housing Authority of the City of,13810,PROSPERITY CREEK S,3705 Prosperity Church Rd,Charlotte,NC,7/2/2013,96
505826,Housing Authority of the City of,34530,EDWIN TOWERS,201 W 10th St,Charlotte,NC,7/3/2013,86
505844,Housing Authority of the City of,24611,BUFFALO,351 S Cedar St,Buffalo,WY,7/8/2013,92
505864,HOUSING AUTHORITY OF THE CITY OF,27703,OZARK HA,241 Ed Lisenby Dr,Ozark,AL,7/9/2013,86
505998,Housing Authority of the City of,16005,PRESIDIO GARDENS,808 Laguna St,Santa Barbara,CA,7/10/2013,72
505984,Housing Authority of the City of,22725,PARKIN,1755 S. Church,PARKIN,AR,7/11/2013,84
506110,Housing Authority of the City of,37246,MCMULLEN HEIGHTS,406 Webb Dr NE,Live Oak,FL,7/15/2013,81
505957,Housing Authority of the City of,37480,"TUDOR CT., MYERS P",3035 Bakersfield Dr,Lumberton,NC,7/16/2013,83
506028,Housing Authority of the City of,35705,DELANEY COMMUNITY,2234 Attucks Pl,Gary,IN,7/17/2013,48
505871,Housing Authority of the City of,13196,Grafton Housing Au,131 E Main St,Grafton,WV,7/18/2013,50
506406,Housing Authority of the City of,11112,NORTH TERRACE ADDI,398 Hale Ave,Prescott,AR,7/19/2013,80
505898,Housing Authority of the City of,25136,Tall Oaks/Tarlton/,3124 Leaside Ln,Charlotte,NC,7/23/2013,71
506472,Housing Authority of the City of,25321,PROJECT UNNAMED,248 Barnes St,Abbeville,GA,7/24/2013,97
506467,HOUSING AUTHORITY OF THE CITY OF,32608,NORTHEAST HOUSING,1917 Harden St,Columbia,SC,7/25/2013,78
506314,Housing Authority of the City of,25885,NAME UNKNOWN,1001 E Magnolia Ave,Eustis,FL,7/26/2013,86
506228,Housing Authority of the City of,30171,BURNS VILLAGE,409 S Herrington St,Glennville,GA,7/29/2013,73
506499,Housing Authority of the City of,19205,SITE D-4,1000 E Morgan Ave,Gallup,NM,7/30/2013,93
506602,Housing Authority of the City of,23981,SITE E,500 Gomez Dr,Gallup,NM,7/31/2013,80
506651,Housing Authority of the City of,38338,SCATTERED SITE,539 Riverside Ln,Cayce,SC,8/1/2013,100
506465,Housing Authority of the City of,20062,LAUREL OAKS,12 Laurel Lee Ter,Greensboro,NC,8/5/2013,82
505371,HOUSING AUTHORITY OF THE CITY OF,31343,JOSEPH Y PORTER PL,301 White St,Key West,FL,8/6/2013,65
506915,Housing Authority of the City of,24715,MANOR PLACE,1320 Dalton St,Pocahontas,AR,8/7/2013,97
505372,HOUSING AUTHORITY OF THE CITY OF,19955,SENIOR CITIZEN PLA,1400 Kennedy Dr,Key West,FL,8/8/2013,95
506489,Housing Authority of the City of,16564,"Miracle, Wonderwoo",4114 Phoenix Dr,Alexandria,LA,8/9/2013,57
506525,Housing Authority of the City of,26230,HSG AUTH OF WARDEL,  ,WARDELL,MO,8/12/2013,98
506061,Housing Authority of the City of,10499,GIBSON HOUSING PRO,347 Project St,Gibson,GA,8/13/2013,72
506688,Housing Authority of the City of,18212,UNNAMED,1605 S 4th St,Lovington,NM,8/14/2013,96
507112,Housing Authority of the City of,11475,WOODDALE-SYCAMORE,2558 Loblolly Ln,Alexandria,LA,8/15/2013,31
507096,Housing Authority of the City of,27196,GRANDFIELD HA,130 E 1st St,Grandfield,OK,8/19/2013,98
506604,Housing Authority of the City of,31569,RENTAL,1500 E Chickasaw Ave,McAlester,OK,8/20/2013,66
506784,Housing Authority of the City of,11656,RENTAL,620 W Kiowa Ave,McAlester,OK,8/21/2013,84
506676,Housing Authority of the City of,13040,HOLDENVILLE HA,301 Crestview St,Holdenville,OK,8/22/2013,83
505835,Housing Authority of the City of,34633,CHEYENNE,3304 Sheridan St,Cheyenne,WY,8/26/2013,76
506917,Housing Authority of the City of,34874,RENTAL,300 E St,Snyder,OK,8/27/2013,99
506774,Housing Authority of the City of,27910,MOUNT HAGGIN HOMES,10 Main St,Anaconda,MT,8/28/2013,83
510759,Housing Authority of the City of,19688,Woodmont Manor,250 Woodmont Cir,Batesville,AR,8/30/2013,100
505556,Housing Authority of the City of,34417,NORTHVIEW HEIGHTS,525 Mount Pleasant Rd,Pittsburgh,PA,9/3/2013,58
510480,Housing Authority of the City of,10442,HISTORIC NORTH WHE,99 Main St,Wheeling,WV,9/4/2013,92
510793,Housing Authority of the City of,16749,HIL-DAR,Hil Dar Street,WHEELING,WV,9/5/2013,82
510351,Housing Authority of the City of,21945,SCATTERED SITES-II,360 Orange St,New Haven,CT,9/6/2013,90
510409,Housing Authority of the City of,21086,FAYETTE HA,405 6th St SW,Fayette,AL,9/9/2013,65
510586,Housing Authority of the City of,18683,SUNSET HOMES,503 W 22nd Ave,Cordele,GA,9/13/2013,92
506716,Housing Authority of the City of,32114,ESCALANTE PLAZA,1006 E 5th St,Calexico,CA,9/16/2013,66
510730,Housing Authority of the City of,23405,LANGSTON HOUSING A,203 Bond,LANGSTON,OK,9/17/2013,74
506820,Housing Authority of the City of,36181,CASA DEL SOL HOMES,850 Eady Ave,Calexico,CA,9/18/2013,77
510547,Housing Authority of the City of,13146,WALTERS HOUSING AU,500 E California St,Walters,OK,9/19/2013,98
510769,Housing Authority of the City of,32540,JACQUET & WISE,315 Wren St,Morgan City,LA,9/20/2013,76
506571,Housing Authority of the City of,21731,BANKHEAD/CARVER AP,1005 Highway 69 S,Jasper,AL,9/23/2013,81
506657,Housing Authority of the City of,24820,PETREE/MATHEWS APT,1005 Highway 69 S,Jasper,AL,9/24/2013,77
510302,Housing Authority of the City of,17186,HOLMAN HOMES,207 Newton St,Hartford,AL,9/25/2013,89
510651,Housing Authority of the City of,17498,FAIRMONT HOMES,518 Nine Oaks Dr,Griffin,GA,9/26/2013,92
510707,Housing Authority of the City of,20536,NINE OAKS APARTMEN,518 Nine Oaks Dr,Griffin,GA,9/27/2013,97
510340,Housing Authority of the City of,30860,GURDON,401 S 2nd St,Gurdon,AR,10/18/2013,92
510345,Housing Authority of the City of,13536,Crawford Manor,90 Park St,New Haven,CT,10/21/2013,88
510503,Housing Authority of the City of,37043,GA 101-7,1425 Tift Ave N,Tifton,GA,10/22/2013,89
510267,Housing Authority of the City of,26397,BRICE ELDERLY/DICK,907 Morris St,Vidalia,GA,10/23/2013,91
510318,Housing Authority of the City of,29971,MELROSE HOMES,750 Pearl Nix Pkwy,Gainesville,GA,10/24/2013,93
510436,Housing Authority of the City of,21331,Bay Vista West,4758 Bay Vista Blvd,Bremerton,WA,10/25/2013,97
510311,Housing Authority of the City of,23514,DAWSON HOMES,690 Dawson Rd,Forrest City,AR,10/28/2013,97
505831,Housing Authority of the City of,35167,PECAN/ELM/SHIVERS,1114 Albert Dr,Woodville,TX,10/29/2013,95
510393,Housing Authority of the City of,19214,MASTER CONTRACT -,60 William St,Bridgeport,CT,10/30/2013,73
510359,Housing Authority of the City of,29967,WOODRIDGE APARTMEN,200 Jennings St,Charlestown,IN,10/31/2013,91
510701,Housing Authority of the City of,13191,TOLSON HOMES,500 Rice St,Rison,AR,11/1/2013,98
506460,Housing Authority of the City of,38494,RECTOR,137 N 137 N. Stewart Street Street,RECTOR,AR,11/4/2013,100
511439,Housing Authority of the City of,19738,ROCKSPRING HOMES,300 S Rocksprings St,Athens,GA,11/5/2013,84
511438,Housing Authority of the City of,32156,PARKVIEW HOMES EXT,300 S Rocksprings St,Athens,GA,11/6/2013,95
511550,Housing Authority of the City of,24289,CEDARS & BEECHWOOD,123 Abraham Dr,Vicksburg,MS,11/8/2013,88
506509,Housing Authority of the City of,18912,UNNAMED,617 W Bush Ave,Artesia,NM,11/12/2013,80
511466,Housing Authority of the City of,19295,COLQUITT HA,208 W Pine St,Colquitt,GA,11/13/2013,64
511448,Housing Authority of the City of,25503,CAPITOL II (PHASE,358 Fraser St SE,Atlanta,GA,11/14/2013,95
511548,Housing Authority of the City of,38119,ROLLING ACRES,131 Elizabeth Cir,Vicksburg,MS,11/15/2013,78
510402,Housing Authority of the City of,18572,AMP4 - North Ashev,100 Atkinson St,Asheville,NC,11/18/2013,90
510554,HOUSING AUTHORITY OF THE CITY OF,24737,Century/Scattered,9 Wabash Ave,Oil City,PA,11/19/2013,79
510910,Housing Authority of the City of,33359,AMP1 - Central Ash,121 Bartlett St,Asheville,NC,11/20/2013,83
510332,Housing Authority of the City of,23706,AMP3 - West Ashevi,1 Granada St,Asheville,NC,11/21/2013,91
510578,Housing Authority of the City of,23532,MERIWETHER HOMES,518 Nine Oaks Dr,Griffin,GA,11/22/2013,91
510675,Housing Authority of the City of,39123,Williamson HA,16 W 4th Ave,Williamson,WV,11/25/2013,88
510497,HOUSING AUTHORITY OF THE CITY OF,12706,Moran/Siverly,110 Moran St,Oil City,PA,11/26/2013,87
511449,Housing Authority of the City of,21664,Ashley II at Colle,1005 Baldwin St SW,Atlanta,GA,11/27/2013,92
511471,Housing Authority of the City of,21710,BYRON HOUSING AUTH,503 Boy Scout Rd,Byron,GA,12/2/2013,87
516238,HOUSING AUTHORITY OF THE CITY OF,20859,HARBOR HOUSE APTS,1014 President St,Annapolis,MD,12/3/2013,60
511409,Housing Authority of the City of,26104,DADEVILLE HA,845 Freeman Dr,Dadeville,AL,12/4/2013,88
511406,Housing Authority of the City of,12925,NORTHSIDE VILLAGE,100 Northside Vlg,Livingston,AL,12/5/2013,93
511461,Housing Authority of the City of,23309,CAM CAMPBELL HOMES,110 Oak Grove Rd,Warner Robins,GA,12/9/2013,87
510445,Housing Authority of the City of,36499,CARAWAY,201 Missouri St,Caraway,AR,12/10/2013,100
511465,Housing Authority of the City of,27086,ELLIOTT CIRCLE,800 Crawfordville Rd,Union Point,GA,12/11/2013,73
510413,Housing Authority of the City of,22672,SCATTERED SITES,995 Riverside St,Ventura,CA,12/16/2013,84
516333,HOUSING AUTHORITY OF THE CITY OF,35299,ROBINWOOD,1301 Tyler Ave,Annapolis,MD,12/17/2013,57
510717,Housing Authority of the City of,36630,SCATTERED SITES,314 S Sherman St,Fitzgerald,GA,12/18/2013,73
516334,HOUSING AUTHORITY OF THE CITY OF,27728,NEWTOWNE 20,800 Betsy Ct,Annapolis,MD,12/19/2013,40
510624,Housing Authority of the City of,11655,ACADIAN VILLAGE,331 Mill St,Eunice,LA,12/20/2013,87
511459,Housing Authority of the City of,30685,HAMMOCK HOMES,29 Wildwood Dr,Hazlehurst,GA,12/23/2013,71
510433,Housing Authority of the City of,26029,MYERS AVE-DUTCH HO,900 Dutch Hollow Rd,Dunbar,WV,12/26/2013,95
511453,Housing Authority of the City of,10591,SMITH HMS-COLEMAN,500 W Mary St,Dublin,GA,1/3/2014,71
506667,Housing Authority of the City of,34007,BROADACRES HOMES,300 S Rocksprings St,Athens,GA,1/6/2014,82
506493,Housing Authority of the City of,34391,BONNIE LANE,300 S Rocksprings St,Athens,GA,1/7/2014,81
511463,Housing Authority of the City of,14298,Sherwood Court,534 N Alder St,Ocilla,GA,1/8/2014,80
510412,Housing Authority of the City of,11521,ELBERTA HOMES,410 Elbert St,Elberton,GA,1/13/2014,88
510914,Housing Authority of the City of,25373,KING-WEST HOMES,1732 Bethel Rd,Bainbridge,GA,1/14/2014,75
511452,Housing Authority of the City of,16534,JOHNSON HOMES,500 W Mary St,Dublin,GA,1/21/2014,79
511454,Housing Authority of the City of,11069,SIMMONS JACKSON HO,500 W Mary St,Dublin,GA,1/23/2014,72
506639,Housing Authority of the City of,31967,RENTAL,1906 Hillcrest St,Idabel,OK,1/27/2014,62
511603,Housing Authority of the City of,16676,RENTAL,615 Wichita Ave,Hartshorne,OK,1/29/2014,70
510729,Housing Authority of the City of,39399,Park City - Elderl,695 Park Ave,Bridgeport,CT,1/30/2014,98
511467,Housing Authority of the City of,21530,SANDERS HT/KELLY L,405 Funderburg Dr,Monticello,GA,2/3/2014,92
510859,Housing Authority of the City of,29777,OJ Hurd,3022 Randall St,East Point,GA,2/4/2014,92
510848,Housing Authority of the City of,27671,CRYSTAL SPRINGS,  ,LANETT,AL,2/18/2014,83
510435,Housing Authority of the City of,10212,STEELE,201 S Elm St,Steele,MO,2/24/2014,80
510768,Housing Authority of the City of,18121,MARAMADUKE,957 W Lillian Blvd,Marmaduke,AR,2/25/2014,95
510282,Housing Authority of the City of,37670,ST. ANTHONY II,171 Orange St,New Haven,CT,2/26/2014,72
522019,Housing Authority of the City of,11785,Scattered Sites Ma,506 Wise Ave,High Point,NC,2/27/2014,99
510723,Housing Authority of the City of,19421,MOSS ROSE HOMES,731  731 Wolf Street Street,KILLEEN,TX,3/3/2014,83
510535,Housing Authority of the City of,34794,RIBICOFF COTTAGES,295 Wilmot Rd,New Haven,CT,3/4/2014,75
521618,Housing Authority of the City of,20786,NORTH CHGO HSG AUT,1440 Jackson St,North Chicago,IL,3/5/2014,49
521629,Housing Authority of the City of,15854,LAMPLIGHTER SENIOR,240 Angling Rd,Kendallville,IN,3/6/2014,72
510606,Housing Authority of the City of,12513,FARNUM COURTS,177 Franklin St,New Haven,CT,3/7/2014,65
521587,Housing Authority of the City of,17979,Garfield Hts Phase,840 N Atlantic Ave,Pittsburgh,PA,3/10/2014,92
522244,Housing Authority of the City of,22587,HENRY GREEN APTS.,602 S Lena St,Dothan,AL,3/11/2014,89
521727,Housing Authority of the City of,38634,GUALTIERI MANOR,2125 Los Angeles Ave,Pittsburgh,PA,3/12/2014,84
521930,Housing Authority of the City of,33177,WEST HELENA,115 N Third,West Helena,AR,3/13/2014,78
510411,Housing Authority of the City of,19861,WESTVILLE MANOR,295 Wilmot Rd,New Haven,CT,3/14/2014,71
522024,Housing Authority of the City of,22021,UNNAMED,312 Brook St,Sulphur,LA,3/17/2014,84
521602,Housing Authority of the City of,11582,VILLAGER/CODY/CARS,650 6th St,Saint Albans,WV,3/18/2014,100
510664,Housing Authority of the City of,33656,WAVERLY TOWNHOUSES,47 Waverly St,New Haven,CT,3/19/2014,86
521814,Housing Authority of the City of,21818,UNNAMED,300 S Thomas St,Bellville,TX,3/20/2014,88
521918,HOUSING AUTHORITY OF THE CITY OF,34280,GLENWOOD HIGHRISE,701 Glenwood St,Annapolis,MD,3/21/2014,59
521598,Housing Authority of the City of,17317,FAIRBURN HA,26 W Campbellton St Ste 110,Fairburn,GA,3/24/2014,82
521782,Housing Authority of the City of,25517,Casa Loma & Anthon,500 Welch Ct,Sedalia,MO,3/25/2014,60
510598,Housing Authority of the City of,11396,MCCONAUGHY TERRACE,98 E Ramsdell St,New Haven,CT,3/26/2014,69
521728,Housing Authority of the City of,36194,NORTHVIEW HEIGHTS,525 Mount Pleasant Rd,Pittsburgh,PA,3/27/2014,56
522103,Housing Authority of the City of,21054,Hope VI Scat Site,455 E Ogden Ave,Milwaukee,WI,3/28/2014,95
521570,Housing Authority of the City of,32536,SHARTEL TOWERS,5415 S Shartel Ave,Oklahoma City,OK,3/31/2014,90
521980,HOUSING AUTHORITY OF THE CITY OF,29518,COLTON/BONNEI,1919 W 10th St,Lakeland,FL,4/1/2014,87
521885,Housing Authority of the City of,29419,Del Rey Square Sen,11976 Culver Blvd,Los Angeles,CA,4/2/2014,96
521627,Housing Authority of the City of,26858,MEADOW VW + ROSEWO,300 13th Pl,Hugo,OK,4/3/2014,73
521843,HOUSING AUTHORITY OF THE CITY OF,31008,SIKESTON,400  SIKESTON HOUSING AUTHORITY 360 ALLE,SIKESTON,MO,4/4/2014,88
521557,Housing Authority of the City of,24611,VREELAND VLG,234 Chestnut St,Passaic,NJ,4/7/2014,71
521883,Housing Authority of the City of,38063,Wahoo Frazier,4846 Hatcher St,Dallas,TX,4/8/2014,86
521704,Housing Authority of the City of,26015,MAGNOLIA PARK II,777 Magnolia Way NW Apt 1325,Atlanta,GA,4/9/2014,70
521572,Housing Authority of the City of,35552,FULTON SQUARE,1328 Dresden St,Evansville,IN,4/10/2014,96
521652,Housing Authority of the City of,11808,ARMORY TERRACE HOM,1707 N McAree Rd,Waukegan,IL,4/11/2014,95
521646,Housing Authority of the City of,20584,Madison Heights Ph,1401 Madison St,Little Rock,AR,4/14/2014,97
522026,Housing Authority of the City of,22702,MechanicsvilleStat,520 Fulton St SW,Atlanta,GA,4/15/2014,91
521571,Housing Authority of the City of,23162,E. B. JORDAN HOMES,1706 Fountain Dr NE,Wilson,NC,4/16/2014,92
521686,Housing Authority of the City of,20655,Atrium at Colleget,435 Joseph E Lowery Blvd SW,Atlanta,GA,4/17/2014,83
522045,Housing Authority of the City of,14925,BRIGHTON,22S S 4th Ave,Brighton,CO,4/18/2014,81
521665,HOUSING AUTHORITY OF THE CITY OF,24796,ROBINWOOD,1386 Tyler Ave,Annapolis,MD,4/21/2014,60
521595,Housing Authority of the City of,23043,COURT TOWERS,100 Court St,Oshkosh,WI,4/22/2014,67
521701,Housing Authority of the City of,36502,HONOR HEIGHTS TOWE,300 N 40th St,Muskogee,OK,4/23/2014,96
521566,Housing Authority of the City of,20005,BOONEVILLE,272 S Sharpe Ave,Booneville,AR,4/24/2014,99
521715,Housing Authority of the City of,33243,HIGHLAND PARK,1818 W. Juno Ave,MILWAUKEE,WI,4/25/2014,83
521599,Housing Authority of the City of,31512,L C E ELDERLY VILL,200 Perry Dr,Ashburn,GA,4/28/2014,84
521643,Housing Authority of the City of,30105,RAMONA GARDENS,2830 Lancaster Ave,Los Angeles,CA,4/29/2014,97
521795,Housing Authority of the City of,15713,SCATTERED SITES,1444 NE 36th St,Oklahoma City,OK,4/30/2014,62
521957,Housing Authority of the City of,11514,Vigil/Hanna,2400 Sagebrush St,Las Vegas,NM,5/1/2014,74
522081,Housing Authority of the City of,26194,HOUSING AUTHORITY,221 S Walnut,BOLEY,OK,5/2/2014,85
521586,Housing Authority of the City of,13229,SCATTERED SITES,1444 NE 36th St,Oklahoma City,OK,5/5/2014,76
521600,Housing Authority of the City of,18057,Trianon St. Duplex,103A N Trianon St,Kinston,NC,5/6/2014,100
521838,Housing Authority of the City of,38808,Scat Site South,455 E Ogden Ave,Milwaukee,WI,5/7/2014,56
521670,Housing Authority of the City of,28630,WOODCREST-ELMWOOD-,409 Hinson St,Goldsboro,NC,5/8/2014,93
521881,Housing Authority of the City of,29147,PROJECT UNNAMED,20 College St,Hampton,GA,5/9/2014,81
521827,Housing Authority of the CIty of,18537,MOUNT PLEASANT,16 Armistice St,New Britain,CT,5/12/2014,72
521616,Housing Authority of the City of,36036,ORVAL RAY TOWER,4613 Tinker Diag St,Del City,OK,5/13/2014,71
521757,Housing Authority of the City of,18140,PLAZA VISTA,401 S C St,Oxnard,CA,5/14/2014,90
521721,Housing Authority of the City of,16196,BRANSON WALK,419 Aviation Rd SE,Marietta,GA,5/15/2014,88
521674,Housing Authority of the City of,26801,CARPENTERS HILL (N,20 Church St,Camden,NJ,5/16/2014,85
521904,Housing Authority of the City of,10413,OXNARD TOWNHOMES,300 N Marquita St,Oxnard,CA,5/19/2014,92
522418,Housing Authority of the City of,11300,OAKSIDE DRIVE APAR,1400 Oakside Dr,Canton,GA,5/20/2014,75
522008,Housing Authority of the City of,25507,BRANCH VLGE,1800 S 9th St,Camden,NJ,5/21/2014,74
523472,HOUSING AUTHORITY OF THE CITY OF,29883,scatterd site,611 SE Church St,Stuart,FL,5/22/2014,91
523346,Housing Authority of the City of,23857,GARY COURTS,  ,TUSCUMBIA,AL,5/23/2014,92
523623,Housing Authority of the City of,29900,SCATTERED SITES,4945 Tennessee St,Gary,IN,5/27/2014,48
521622,Housing Authority of the City of,16441,ALLEN WILSON APART,1480 Commerce Dr Unit 1,Decatur,GA,5/28/2014,87
521898,Housing Authority of the City of,39447,ABLETT VLG,Wm. S. Ablett Village Management Offic,CAMDEN,NJ,5/29/2014,69
523904,Housing Authority of the City of,26877,BARTON VILLAGE,2101 15th Ave,Augusta,GA,5/30/2014,71
523177,Housing Authority of the City of,20045,SANGRE DE CRISTO A,2601  2601 CRAWFORD ST Street,PUEBLO,CO,6/2/2014,74
523174,Housing Authority Of The City Of,16885,KING KENNEDY HOMES,Chestnut  Street & Merritt Street,NORWALK,CT,6/3/2014,88
523108,Housing Authority of the City of,12102,GIBBS VILLAGE,1701 Terminal Rd,Montgomery,AL,6/4/2014,90
523121,Housing Authority of the City of,30267,OAK POINTE APARTME,730 E Boundary,Augusta,GA,6/5/2014,97
523493,Housing Authority of the City of,23497,FREE/TULLIS HOMES,800 4th Ave SE,Moultrie,GA,6/6/2014,94
522653,Housing Authority of the City of,39113,SOUTH TERRACE,100 Kennedy Cir,Waco,TX,6/9/2014,62
523127,Housing Authority of the City of,15421,LINCOLN HGHTS,102 Cahaba Hts,Marion,AL,6/10/2014,67
522144,Housing Authority of the City of,29350,SUNSET TERRACE,1500 Terrace Dr,Brownwood,TX,6/11/2014,88
523679,Housing Authority of the City of,22717,SCATTERED SITES,1396 Benham Ave,Elkhart,IN,6/12/2014,72
523131,Housing Authority of the City of,28067,HOLLIS CIR APTS &,  ,GEORGIANA,AL,6/13/2014,80
523738,Housing Authority of the City of,38314,SOUTHSIDE HOMES,3400  3400 GRIFFITH ST Street,CHARLOTTE,NC,6/16/2014,83
523197,Housing Authority of the City of,32019,GIBBS VILLAGE,2025 Terminal Rd,Montgomery,AL,6/18/2014,94
523201,Housing Authority of the City of,28044,DOGWOOD TERRACE,2101 15th Ave,Augusta,GA,6/19/2014,94
523224,Housing Authority of the City of,39212,Tall Oaks/Tarlton/,3124  3124 Leaside Ln Lane,CHARLOTTE,NC,6/20/2014,78
523669,Housing Authority of the City of,13678,KENNETT,PO Box 268,Kennett,MO,6/23/2014,94
521861,Housing Authority of the City of,25753,ELLIOTT MANOR,617 Williams St,Angola,IN,6/24/2014,80
523452,Housing Authority of the City of,22982,DULLE TOWERS APART,10 Jackson St,Jefferson City,MO,6/25/2014,97
523390,Housing Authority of the City of,16634,HOUSING AUTHORITY,1040 Myrtle Ave,Jefferson City,MO,6/26/2014,90
523650,Housing Authority of the City of,38855,DORIE MILLER,1722 E 21st Ave,Gary,IN,6/30/2014,49
523284,Housing Authority of the City of,11135,Strawn Apartments,1225 S Caldwell St,Charlotte,NC,7/1/2014,84
